Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Years Since Renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
425000.0,2,1.0,970.0,2970.0,1.0,0,7,970.0,0,108,47.6233,-122.319,1670.0,3000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210000.0,4,2.0,1520.0,6174.0,1.5,0,6,1520.0,0,98,47.2105,-121.989,1390.0,5407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630000.0,4,2.5,2740.0,43101.0,2.0,0,9,2740.0,0,25,47.7649,-122.049,2740.0,33447,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
335000.0,3,1.75,1570.0,7500.0,1.0,1,7,1300.0,270,65,47.4999,-122.368,1590.0,7660,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
196500.0,3,1.0,1320.0,9000.0,1.0,0,7,1320.0,0,52,47.3461,-122.272,1320.0,9800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582800.0,4,2.75,2550.0,7636.0,1.0,0,8,1440.0,1110,32,47.6471,-122.06,2290.0,8223,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
440000.0,3,1.75,1560.0,7207.0,1.0,0,7,1250.0,310,35,47.7283,-122.222,1540.0,7485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
752500.0,4,2.25,2360.0,8616.0,2.0,0,8,2360.0,0,44,47.6495,-122.198,2360.0,9337,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
532500.0,3,1.75,1330.0,5000.0,2.0,0,7,1210.0,120,109,47.5724,-122.384,1500.0,4000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
265000.0,3,1.0,1070.0,9000.0,1.0,0,7,1070.0,0,68,47.4061,-122.33,1840.0,12000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
397500.0,3,1.25,1510.0,13737.0,1.0,3,6,810.0,700,57,47.7289,-122.283,2560.0,10202,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
524250.0,3,2.5,1710.0,3469.0,2.0,0,8,1710.0,0,19,47.54600000000001,-122.011,2120.0,3560,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
765000.0,4,2.75,2790.0,10819.0,2.0,0,10,2790.0,0,22,47.5515,-122.08,3080.0,12603,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
648000.0,4,2.5,2620.0,5450.0,2.0,0,9,2620.0,0,17,47.6301,-122.019,2590.0,5371,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
469500.0,5,2.5,2970.0,24759.0,1.0,0,8,1670.0,1300,49,47.3908,-122.173,2100.0,21803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237500.0,3,1.75,1050.0,7854.0,1.0,0,7,1050.0,0,43,47.3011,-122.369,1360.0,7668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216000.0,3,1.0,1280.0,8712.0,1.0,0,7,1280.0,0,62,47.3298,-122.297,1420.0,8800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427200.0,3,1.0,1030.0,8400.0,1.0,0,7,1030.0,0,55,47.5364,-122.173,1270.0,8400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
280000.0,3,2.25,1900.0,7800.0,1.0,0,8,1390.0,510,41,47.4545,-122.208,1730.0,7800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718000.0,5,3.0,3070.0,9804.0,1.0,0,9,1740.0,1330,50,47.5702,-122.128,2550.0,9689,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
420000.0,2,2.75,1760.0,4139.0,2.0,0,8,1760.0,0,8,47.5175,-121.878,1870.0,3076,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
379000.0,2,1.0,930.0,5400.0,1.0,0,7,930.0,0,66,47.6971,-122.372,1050.0,5400,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
326100.0,2,1.0,880.0,7683.0,1.0,0,6,880.0,0,76,47.7145,-122.361,1370.0,7695,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
535000.0,3,2.5,1360.0,1016.0,3.0,0,7,1310.0,50,15,47.6774,-122.324,1365.0,1156,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
283000.0,4,2.75,2130.0,8560.0,1.0,0,7,1560.0,570,26,47.1949,-122.01,2130.0,8560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260000.0,3,1.0,1480.0,7469.0,1.5,0,6,1120.0,360,78,47.5048,-122.301,1460.0,7379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399000.0,4,1.0,1500.0,6388.0,1.5,0,7,1500.0,0,67,47.5303,-122.378,980.0,5366,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
484950.0,3,2.25,1670.0,5004.0,2.0,0,8,1670.0,0,31,47.5688,-122.017,1850.0,5276,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
640000.0,4,1.75,2060.0,9828.0,1.0,0,8,2060.0,0,58,47.5867,-122.174,2260.0,9996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
585000.0,4,2.5,2160.0,8158.0,1.0,0,8,1660.0,500,66,47.6948,-122.328,1520.0,7208,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
645000.0,4,2.0,2780.0,11583.0,1.0,3,8,1190.0,1590,63,47.7293,-122.284,2580.0,10241,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
253000.0,3,2.0,1490.0,7651.0,1.0,0,7,1490.0,0,30,47.3211,-122.325,1590.0,7795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178500.0,2,1.0,740.0,6460.0,1.0,0,6,740.0,0,65,47.5077,-122.344,1170.0,6975,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
291000.0,4,2.5,1860.0,6325.0,2.0,0,7,1860.0,0,27,47.3492,-122.03,1860.0,6449,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
199950.0,2,2.75,1590.0,20917.0,1.5,0,5,1590.0,0,98,47.2786,-122.25,1310.0,6000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
553500.0,2,1.0,850.0,2340.0,1.0,0,7,850.0,0,96,47.6707,-122.328,1300.0,3000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
189950.0,2,1.0,1030.0,4188.0,1.0,0,8,1030.0,0,37,47.3738,-122.057,1450.0,3376,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
289000.0,3,2.0,1850.0,9550.0,1.0,0,8,1850.0,0,30,47.3225,-122.273,2250.0,9550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700000.0,4,2.0,1830.0,4590.0,2.0,0,8,1830.0,0,110,47.6593,-122.327,1650.0,4590,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
270000.0,3,2.0,1560.0,8853.0,1.0,0,7,1560.0,0,51,47.4312,-122.171,1610.0,8750,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
258000.0,4,1.75,1730.0,8320.0,1.0,0,7,1230.0,500,41,47.327,-122.361,1840.0,9800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530000.0,3,2.5,1930.0,7214.0,2.0,0,8,1930.0,0,13,47.7191,-122.309,1930.0,7266,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
245000.0,3,2.25,1422.0,3677.0,2.0,0,7,1422.0,0,6,47.3204,-122.178,1677.0,3677,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
563000.0,3,2.0,1380.0,5000.0,1.5,0,7,1380.0,0,101,47.6807,-122.369,1350.0,5000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
515000.0,3,2.5,2430.0,4203.0,2.0,0,8,2430.0,0,17,47.5346,-121.875,2500.0,4798,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
325000.0,4,2.5,2610.0,7091.0,2.0,0,9,2610.0,0,31,47.3017,-122.349,2610.0,7773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540000.0,3,2.25,2000.0,217800.0,2.0,0,8,2000.0,0,22,47.5599,-121.911,2220.0,217800,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
280300.0,2,1.0,920.0,5000.0,1.0,0,6,490.0,430,69,47.7008,-122.338,1500.0,5000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
460000.0,4,1.75,1750.0,5500.0,1.5,0,7,1050.0,700,92,47.6802,-122.388,1640.0,5500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
475000.0,3,1.75,2020.0,8970.0,1.0,0,7,1180.0,840,37,47.7571,-122.145,2140.0,8008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
900000.0,4,2.25,2460.0,44431.0,1.0,0,9,2460.0,0,61,47.6042,-122.147,2830.0,44431,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
538200.0,4,3.0,1780.0,7260.0,1.0,0,8,1780.0,0,54,47.627,-122.114,1810.0,7920,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
429000.0,2,1.0,1080.0,3600.0,1.0,0,7,1080.0,0,96,47.6078,-122.291,2230.0,4500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
164808.0,3,1.0,1250.0,5411.0,1.0,0,7,1250.0,0,38,47.5064,-122.265,1490.0,6320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520000.0,4,2.25,1870.0,7700.0,2.0,0,7,1870.0,0,41,47.6937,-122.127,1970.0,7700,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
475000.0,3,1.75,1700.0,8432.0,1.0,0,8,1230.0,470,41,47.7221,-122.317,1800.0,7842,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
283000.0,4,1.5,1480.0,47045.0,1.0,0,6,1480.0,0,76,47.4809,-122.3,1530.0,11000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321500.0,4,2.5,1930.0,6228.0,2.0,0,8,1930.0,0,18,47.3572,-122.191,1930.0,6168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
840000.0,4,2.75,3130.0,21810.0,2.0,0,10,3130.0,0,25,47.7083,-122.073,3330.0,21810,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
287000.0,3,2.25,1370.0,6000.0,2.0,0,7,1370.0,0,26,47.3484,-122.033,1370.0,6200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
375000.0,3,1.75,960.0,8106.0,1.0,0,7,960.0,0,56,47.6737,-122.156,1650.0,8035,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
349500.0,3,1.75,1260.0,7128.0,1.0,0,7,1260.0,0,49,47.7263,-122.205,1330.0,7326,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
446450.0,3,1.5,1480.0,7749.0,1.0,0,7,1480.0,0,58,47.5144,-122.379,1140.0,5320,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315000.0,4,2.5,1930.0,9643.0,2.0,0,7,1930.0,0,26,47.4065,-122.18,1930.0,7525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271310.0,2,1.0,870.0,5340.0,1.5,0,6,870.0,0,112,47.5849,-122.302,1190.0,4440,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
315000.0,4,1.0,1300.0,8400.0,1.5,0,7,1300.0,0,65,47.7612,-122.332,1330.0,8400,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
245000.0,3,1.75,1490.0,6930.0,1.0,0,7,1490.0,0,28,47.3682,-122.179,1880.0,6861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
543115.0,2,1.0,1380.0,5484.0,1.0,0,8,1030.0,350,71,47.6382,-122.399,1380.0,5347,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
900000.0,4,2.0,1190.0,8190.0,1.5,0,7,1190.0,0,73,47.6908,-122.397,1190.0,1567,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1129575.0,4,4.25,4250.0,6552.0,2.0,3,10,2870.0,1380,10,47.5747,-122.283,3640.0,8841,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
554000.0,2,2.0,1920.0,6045.0,1.0,0,8,1920.0,0,15,47.7107,-122.031,1670.0,5200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
249900.0,3,1.75,2080.0,12522.0,1.0,0,6,2080.0,0,68,47.267,-122.25,1690.0,11200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768000.0,3,2.5,3220.0,54160.0,2.0,2,9,2690.0,530,37,47.5468,-122.109,3460.0,44374,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
980000.0,4,3.0,3680.0,5854.0,1.0,3,10,2060.0,1620,51,47.6327,-122.395,3140.0,5000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
395000.0,5,2.5,2070.0,9600.0,1.0,0,7,1270.0,800,56,47.4997,-122.364,1950.0,7800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
415000.0,3,1.75,1480.0,2200.0,2.0,0,7,1480.0,0,23,47.6969,-122.35,1360.0,2190,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
380000.0,4,2.5,2000.0,6921.0,2.0,0,8,2000.0,0,15,47.3559,-122.014,2430.0,6339,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
566000.0,3,2.5,1560.0,5259.0,2.0,0,8,1560.0,0,19,47.5985,-122.016,2170.0,5461,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
218500.0,2,1.0,1600.0,8961.0,1.0,0,7,1390.0,210,69,47.3098,-122.21,1502.0,6798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550000.0,4,2.5,1940.0,10500.0,1.0,0,7,1140.0,800,42,47.683,-122.114,2200.0,10500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
512031.0,3,1.75,1540.0,3000.0,1.0,2,7,770.0,770,98,47.6769,-122.36,1420.0,4200,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
197500.0,2,1.0,820.0,8860.0,1.0,0,6,820.0,0,68,47.452,-122.19,1660.0,15375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470000.0,3,2.25,1780.0,8784.0,1.0,0,7,1230.0,550,41,47.701,-122.172,1780.0,7704,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
590000.0,3,1.75,1560.0,242629.0,1.0,0,7,1560.0,0,37,47.6493,-121.956,2320.0,220654,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
465000.0,4,2.25,2210.0,8862.0,1.0,0,8,1270.0,940,41,47.7725,-122.198,2030.0,8862,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
499000.0,2,1.75,2040.0,114562.0,1.0,0,7,2040.0,0,50,47.4985,-122.092,1850.0,94960,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
515000.0,3,2.25,1920.0,11500.0,1.0,0,8,1920.0,0,46,47.5498,-122.188,2260.0,8866,17,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
716500.0,3,1.75,1930.0,5000.0,1.0,0,9,1230.0,700,82,47.6582,-122.278,2300.0,6000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
410000.0,3,2.0,1700.0,4250.0,1.0,0,6,890.0,810,74,47.6542,-122.385,1440.0,4250,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
850000.0,4,3.25,3450.0,6500.0,2.0,0,8,2450.0,1000,24,47.5437,-122.388,1750.0,6500,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1050000.0,4,3.25,3440.0,35021.0,2.0,0,10,3440.0,0,35,47.6476,-122.184,3440.0,35021,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
648000.0,4,2.5,2380.0,13435.0,2.0,0,10,2380.0,0,26,47.5833,-122.028,2730.0,9677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
620000.0,4,2.25,2400.0,5350.0,1.5,0,7,1460.0,940,89,47.6763,-122.37,1250.0,4880,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
935000.0,4,4.5,5670.0,84267.0,2.0,2,10,5670.0,0,10,47.323,-122.044,4100.0,83729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
379000.0,3,1.0,1140.0,10320.0,1.0,0,7,1140.0,0,55,47.7168,-122.196,1140.0,10412,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
699000.0,3,1.75,1670.0,5375.0,1.0,0,7,1270.0,400,66,47.6416,-122.397,1460.0,6125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
528000.0,4,2.25,1910.0,8005.0,1.0,0,8,1280.0,630,58,47.7259,-122.298,1860.0,8010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
425000.0,3,1.75,1560.0,9452.0,1.0,0,8,1560.0,0,44,47.5197,-122.18,2200.0,9985,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
249500.0,2,1.75,1500.0,8645.0,1.0,0,7,1500.0,0,55,47.3643,-122.115,1220.0,8645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1040000.0,5,3.25,4475.0,6642.0,2.0,0,9,4475.0,0,4,47.6849,-122.018,3720.0,6633,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
790000.0,4,2.75,2840.0,11900.0,1.0,3,9,1640.0,1200,57,47.5271,-122.386,2790.0,10070,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
399950.0,3,1.0,1020.0,18050.0,1.0,0,7,1020.0,0,49,47.5254,-122.043,1750.0,11640,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
275000.0,3,1.5,1410.0,9000.0,1.0,0,7,1410.0,0,65,47.7635,-122.35,1910.0,7214,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
550000.0,3,1.0,1520.0,2500.0,1.5,0,8,1520.0,0,106,47.6347,-122.352,1880.0,3600,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140000.0,1,1.0,730.0,6890.0,1.0,0,4,730.0,0,92,47.467,-122.215,1790.0,7969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,3,1.0,1190.0,6250.0,1.0,0,7,990.0,200,64,47.5658,-122.292,1760.0,6434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
318000.0,3,2.25,1410.0,8909.0,2.0,2,7,1410.0,0,30,47.3983,-122.31,2050.0,8909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
505000.0,2,1.0,1240.0,57000.0,1.0,0,7,1240.0,0,56,47.597,-122.059,3050.0,25545,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
470500.0,5,2.5,2500.0,9248.0,1.0,0,8,1300.0,1200,52,47.5415,-122.18,2090.0,8568,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
360000.0,3,1.0,1050.0,9206.0,1.5,0,7,1050.0,0,64,47.7071,-122.301,1380.0,6384,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1129575.0,4,2.75,2680.0,8500.0,1.0,4,9,1480.0,1200,56,47.5634,-122.156,2940.0,8650,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
986000.0,3,2.5,2380.0,16080.0,1.0,2,9,1340.0,1040,54,47.5262,-122.386,2560.0,10070,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
515000.0,2,1.0,1060.0,4228.0,1.0,0,7,860.0,200,112,47.6231,-122.293,1060.0,4187,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
320000.0,3,1.75,2300.0,41900.0,1.0,0,8,1310.0,990,79,47.477,-122.292,1160.0,8547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310000.0,4,3.0,2010.0,7426.0,1.0,0,7,1090.0,920,67,47.5042,-122.265,1470.0,7426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356700.0,2,1.0,1090.0,5000.0,1.0,0,7,730.0,360,76,47.5258,-122.378,990.0,5250,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
775000.0,4,1.75,2320.0,5595.0,1.0,0,7,1510.0,810,62,47.6397,-122.388,1840.0,5596,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
325000.0,3,1.0,1040.0,7541.0,1.0,0,6,1040.0,0,67,47.7565,-122.339,1140.0,6100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
208000.0,4,2.75,1810.0,8677.0,1.5,0,7,1810.0,0,56,47.3668,-122.31,1740.0,8677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825000.0,2,1.0,1150.0,12775.0,1.0,4,6,1150.0,0,110,47.502,-122.222,2440.0,11852,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
515000.0,3,2.5,2360.0,11254.0,1.0,2,9,2360.0,0,28,47.3356,-122.333,2390.0,11254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490000.0,3,1.5,1970.0,3400.0,1.5,0,8,1420.0,550,89,47.6163,-122.292,1940.0,4000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
675000.0,4,3.0,2690.0,28300.0,1.0,0,8,2690.0,0,64,47.4458,-122.343,2820.0,27100,18,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
360000.0,4,2.5,2080.0,4080.0,1.0,0,7,1040.0,1040,56,47.572,-122.29,1340.0,4080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
550000.0,4,2.5,2080.0,4080.0,1.0,0,7,1040.0,1040,56,47.572,-122.29,1340.0,4080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225000.0,3,1.5,1370.0,9000.0,1.0,0,7,1370.0,0,56,47.4973,-122.328,1400.0,9075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,3,2.75,3410.0,9360.0,1.5,0,8,3410.0,0,51,47.4497,-122.147,2260.0,10128,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
385000.0,4,2.0,1850.0,11700.0,1.0,0,8,1850.0,0,49,47.4702,-122.12,2110.0,11700,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
837700.0,5,2.75,3010.0,12611.0,2.0,0,10,3010.0,0,24,47.69600000000001,-122.102,2890.0,9456,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
448000.0,3,2.25,1530.0,3056.0,2.0,0,7,1530.0,0,15,47.6817,-122.035,1560.0,3064,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
730000.0,5,1.75,2690.0,21357.0,1.0,0,7,1420.0,1270,66,47.5831,-122.191,2600.0,17539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
575000.0,4,1.5,2810.0,7140.0,1.0,2,8,1490.0,1320,64,47.5252,-122.382,2240.0,6825,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
430000.0,3,1.75,1810.0,7300.0,1.0,0,7,1240.0,570,42,47.7299,-122.192,1460.0,7560,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
435000.0,3,2.5,1560.0,3987.0,2.0,0,7,1560.0,0,16,47.687,-122.043,1600.0,3152,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
241000.0,3,1.0,1010.0,9611.0,1.0,0,6,1010.0,0,45,47.3006,-122.066,1200.0,9611,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
453500.0,2,1.75,1000.0,1760.0,1.0,0,6,600.0,400,94,47.6261,-122.355,2120.0,2802,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
285000.0,2,1.5,990.0,1380.0,3.0,0,7,990.0,0,17,47.7218,-122.356,1050.0,1380,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
151000.0,2,1.0,720.0,4222.0,1.0,0,5,720.0,0,76,47.4965,-122.186,860.0,4785,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1129575.0,5,4.5,6070.0,14731.0,2.0,0,10,6070.0,0,14,47.5306,-122.134,4750.0,13404,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
631000.0,5,2.0,2270.0,2400.0,2.0,0,7,2270.0,0,113,47.6051,-122.319,1320.0,2400,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
285000.0,2,2.5,1380.0,1073.0,2.0,0,7,1140.0,240,7,47.5462,-122.369,1580.0,2036,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
195000.0,3,1.0,1260.0,8378.0,1.0,0,6,840.0,420,59,47.3274,-122.348,1140.0,8496,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
817500.0,4,2.5,2910.0,35679.0,2.0,0,9,2910.0,0,31,47.5859,-121.991,2720.0,36728,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
550000.0,3,2.0,1810.0,12825.0,1.0,0,7,1810.0,0,58,47.5953,-122.14,1490.0,10800,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1129575.0,4,2.5,3160.0,8281.0,2.0,0,9,3160.0,0,23,47.6699,-122.195,3000.0,8281,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
609850.0,2,2.75,1910.0,1369.0,3.0,0,9,1910.0,0,16,47.6544,-122.373,1910.0,1879,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
200000.0,3,1.0,1230.0,4380.0,1.0,0,6,1230.0,0,71,47.5352,-122.361,1525.0,6026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
367000.0,4,2.5,2960.0,6219.0,2.0,0,9,2960.0,0,12,47.3603,-122.037,2960.0,5361,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
285167.0,3,2.25,2200.0,8375.0,2.0,0,8,2200.0,0,30,47.2626,-122.218,2200.0,10002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
275000.0,2,1.5,1270.0,32175.0,1.0,0,7,1270.0,0,71,47.3347,-122.304,1270.0,10200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350900.0,4,2.5,2540.0,12843.0,2.0,0,9,2540.0,0,26,47.3866,-122.169,2410.0,9383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660000.0,4,3.25,3030.0,9273.0,2.0,0,8,3030.0,0,30,47.5747,-122.014,2360.0,7632,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
525000.0,3,1.75,1520.0,8835.0,1.0,0,7,1520.0,0,61,47.6054,-122.118,1760.0,8580,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
262000.0,4,2.5,1560.0,7800.0,2.0,0,7,1560.0,0,21,47.514,-122.316,1160.0,7800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
