ID,Date House was Sold,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Renovated Year,Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft)
6067900640,15 April 2016,391000.0,3,2.0,1490.0,9000.0,1.0,No,None,Good,8,1490.0,0,41,0,98006.0,47.5455,-122.184,2190.0,9000
4279200060,14 December 2017,420000.0,4,2.5,2110.0,9825.0,2.0,No,None,Fair,8,2110.0,0,18,0,98059.0,47.4979,-122.15299999999999,1650.0,9900
3425059222,14 November 2017,1129575.0,6,3.5,6563.0,32670.0,2.0,No,None,Fair,10,5153.0,1410,16,0,98005.0,47.6078,-122.15700000000001,2610.0,22651
5253300397,15 April 2016,415000.0,3,1.5,1510.0,16800.0,1.0,No,None,Excellent,8,1510.0,0,62,0,98133.0,47.75100000000001,-122.338,1560.0,7276
1769600204,15 February 2016,350000.0,3,1.75,1830.0,9425.0,1.0,No,None,Fair,8,1590.0,240,72,0,98146.0,47.5038,-122.37899999999999,1670.0,8430
1176001195,14 June 2017,375000.0,2,1.0,1230.0,1820.0,2.0,No,None,Good,7,830.0,400,70,0,98107.0,47.6684,-122.40100000000001,1660.0,3056
1239400570,14 November 2017,860000.0,3,1.75,2180.0,14135.0,1.0,No,Twice,Excellent,8,1300.0,880,71,0,98033.0,47.673,-122.18700000000001,3540.0,10318
6071600270,14 June 2017,495000.0,4,2.25,2220.0,8872.0,1.0,No,None,Good,8,1110.0,1110,57,0,98006.0,47.5491,-122.17,2220.0,9106
1311100520,15 April 2016,250000.0,4,2.25,1730.0,8400.0,1.0,No,None,Fair,7,1730.0,0,56,0,98001.0,47.3386,-122.288,1550.0,7920
1402200070,14 October 2017,365000.0,4,2.25,1990.0,21312.0,1.0,No,None,Good,8,1990.0,0,50,0,98058.0,47.43899999999999,-122.14399999999999,2400.0,19210
1419700270,14 May 2017,503000.0,3,2.75,1540.0,6760.0,1.0,No,None,Excellent,7,1210.0,330,38,0,98034.0,47.7163,-122.212,1540.0,7416
5126900310,15 March 2016,150000.0,2,1.0,1100.0,7200.0,1.0,No,None,Good,6,1100.0,0,74,0,98058.0,47.4752,-122.17200000000001,1390.0,7200
8816400885,14 October 2017,450000.0,4,1.75,1640.0,1480.0,1.0,No,None,Good,7,820.0,820,106,0,98105.0,47.6684,-122.314,1420.0,2342
5412100550,14 December 2017,355000.0,4,3.0,2590.0,7213.0,2.0,No,None,Fair,8,2590.0,0,17,0,98001.0,47.2609,-122.289,2550.0,6800
7203000465,14 October 2017,245000.0,3,2.0,1450.0,9333.0,2.0,No,None,Good,7,1450.0,0,46,0,98003.0,47.346000000000004,-122.315,1910.0,7701
1862900160,14 July 2017,265900.0,3,2.0,1180.0,7793.0,1.0,No,None,Good,7,1180.0,0,26,0,98031.0,47.4053,-122.181,1720.0,7793
984220240,14 November 2017,299000.0,4,2.5,1820.0,7575.0,1.0,No,None,Fair,7,1220.0,600,43,0,98058.0,47.4339,-122.167,1840.0,7650
4458800060,15 April 2016,957500.0,4,2.25,2360.0,11523.0,2.0,No,None,Good,10,2360.0,0,50,0,98040.0,47.5318,-122.22399999999999,2850.0,11362
1138000160,14 September 2017,343000.0,3,1.0,1120.0,7250.0,1.0,No,None,Good,7,1120.0,0,46,0,98034.0,47.7143,-122.211,1340.0,7302
9406520550,14 October 2017,307500.0,3,2.25,1646.0,7364.0,2.0,No,None,Fair,7,1646.0,0,24,0,98038.0,47.3646,-122.037,1975.0,9161
7852160070,15 January 2016,937500.0,5,3.75,4210.0,14599.0,2.0,No,Thrice,Fair,10,4210.0,0,14,0,98065.0,47.5364,-121.85799999999999,3950.0,13591
7214700160,14 May 2017,610000.0,3,3.0,2480.0,45302.0,1.0,No,None,Good,8,1620.0,860,42,0,98077.0,47.7591,-122.073,1260.0,14100
2483700160,14 September 2017,720000.0,3,1.5,1590.0,7080.0,1.0,No,Twice,Fair,8,1310.0,280,66,0,98136.0,47.5244,-122.38600000000001,2080.0,7200
1972201820,14 October 2017,610000.0,4,2.0,2130.0,2620.0,1.5,No,None,Excellent,7,1650.0,480,99,0,98103.0,47.6515,-122.346,1330.0,2719
9477000060,15 March 2016,434500.0,3,1.75,1650.0,7965.0,1.0,No,None,Good,7,1650.0,0,51,0,98034.0,47.7335,-122.193,1560.0,7350
7932000041,15 May 2016,602500.0,2,2.5,3090.0,47044.0,1.0,No,None,Good,10,2250.0,840,39,0,98058.0,47.4291,-122.177,1860.0,62829
1231000520,14 November 2017,607010.0,4,2.5,2180.0,4000.0,2.0,No,None,Fair,8,1700.0,480,16,0,98118.0,47.5553,-122.26899999999999,2180.0,4000
7522500070,15 February 2016,610000.0,3,1.0,1800.0,5750.0,1.0,No,None,Fair,7,1040.0,760,71,0,98117.0,47.68600000000001,-122.395,1320.0,5625
4215250310,14 September 2017,828500.0,4,2.5,3720.0,35000.0,2.0,No,None,Fair,10,3720.0,0,35,0,98072.0,47.7582,-122.13,3720.0,35000
5560000070,14 July 2017,199990.0,3,1.0,1100.0,8560.0,1.0,No,None,Fair,6,1100.0,0,57,0,98023.0,47.32899999999999,-122.338,1120.0,8470
1545804460,15 April 2016,294000.0,3,1.75,1530.0,9362.0,1.0,No,None,Fair,7,1530.0,0,31,0,98038.0,47.3643,-122.04899999999999,1480.0,8125
9510970310,14 June 2017,789500.0,4,2.5,3010.0,6100.0,2.0,No,None,Fair,9,3010.0,0,13,0,98052.0,47.6647,-122.08,2890.0,5176
98030160,15 February 2016,797000.0,3,3.5,3500.0,9473.0,2.0,No,None,Fair,10,3500.0,0,10,0,98075.0,47.5807,-121.97200000000001,3510.0,7833
7853300070,14 August 2017,539950.0,5,3.0,3100.0,5250.0,2.0,No,None,Fair,7,3100.0,0,12,0,98065.0,47.5369,-121.88799999999999,2460.0,5250
934300140,15 March 2016,284950.0,4,1.5,2000.0,6778.0,1.0,No,None,Good,7,1170.0,830,56,0,98198.0,47.3708,-122.311,1940.0,7531
1245001820,15 April 2016,776500.0,4,1.5,2290.0,10372.0,1.0,No,None,Fair,7,1510.0,780,53,1987,98033.0,47.6888,-122.199,1900.0,8109
1974200060,15 April 2016,525000.0,4,2.5,2400.0,10070.0,1.0,No,None,Fair,7,1510.0,890,51,0,98034.0,47.7104,-122.24,2030.0,9964
7300410060,15 April 2016,303000.0,3,2.5,1850.0,4957.0,2.0,No,None,Fair,8,1850.0,0,19,0,98092.0,47.3311,-122.17,2400.0,6367
1939110310,15 March 2016,722080.0,3,3.25,3680.0,7650.0,2.0,No,None,Fair,9,2340.0,1340,30,0,98074.0,47.6272,-122.03299999999999,2280.0,8515
7888000390,14 June 2017,140000.0,3,1.0,1060.0,7473.0,1.0,No,None,Fair,7,1060.0,0,59,0,98198.0,47.3699,-122.309,1320.0,7912
7888000390,15 April 2016,235000.0,3,1.0,1060.0,7473.0,1.0,No,None,Fair,7,1060.0,0,59,0,98198.0,47.3699,-122.309,1320.0,7912
1529300435,14 November 2017,440000.0,3,1.0,1610.0,5500.0,1.5,No,None,Fair,7,1610.0,0,115,1973,98103.0,47.698,-122.351,1200.0,5701
2960900045,14 July 2017,605000.0,3,1.75,2330.0,6000.0,1.5,No,None,Good,7,1630.0,700,78,0,98126.0,47.5765,-122.37799999999999,1600.0,4000
3959400135,14 June 2017,380000.0,2,1.0,1210.0,4800.0,1.0,No,None,Fair,8,1060.0,150,68,0,98108.0,47.5625,-122.316,1380.0,4800
7972600765,14 June 2017,352000.0,4,1.0,1530.0,8890.0,1.0,No,None,Fair,7,980.0,550,93,0,98106.0,47.5308,-122.35,1100.0,5203
7214810550,15 April 2016,420000.0,4,2.25,2270.0,12000.0,1.0,No,None,Good,7,1360.0,910,39,0,98072.0,47.7559,-122.148,2500.0,10120
3271801090,15 April 2016,1129575.0,4,2.0,2590.0,7220.0,2.0,No,Twice,Good,10,2590.0,0,88,0,98199.0,47.647,-122.41,2530.0,6380
8964800370,14 October 2017,1129575.0,3,1.5,1850.0,10572.0,1.0,No,None,Good,8,1850.0,0,65,0,98004.0,47.6194,-122.208,3030.0,12752
8019200030,14 September 2017,300000.0,3,1.5,1500.0,14750.0,1.5,No,None,Good,6,1500.0,0,85,0,98168.0,47.495,-122.318,1270.0,15100
2954400400,14 November 2017,1129575.0,4,3.25,4740.0,49091.0,2.0,No,None,Fair,10,4740.0,0,28,0,98053.0,47.6624,-122.071,4800.0,42387
3013301525,14 October 2017,453500.0,2,1.5,1710.0,4189.0,1.0,No,Once,Excellent,7,1160.0,550,67,0,98136.0,47.5286,-122.383,1530.0,5608
3303100075,14 October 2017,443500.0,3,2.0,1920.0,7598.0,1.0,No,None,Good,8,1920.0,0,46,0,98177.0,47.7735,-122.363,2220.0,7598
2004100075,15 March 2016,332000.0,2,1.0,1150.0,8138.0,1.0,No,None,Fair,7,1150.0,0,64,0,98155.0,47.736999999999995,-122.325,1300.0,8139
4221270340,15 March 2016,655000.0,3,2.5,2320.0,4721.0,2.0,No,None,Fair,8,2320.0,0,14,0,98075.0,47.591,-122.01700000000001,2250.0,4356
7177300575,14 September 2017,475000.0,4,1.0,1420.0,6000.0,1.5,No,None,Fair,7,1420.0,0,68,0,98115.0,47.6844,-122.302,1420.0,6180
1471630350,14 October 2017,372500.0,3,1.75,1550.0,12956.0,1.0,No,None,Fair,7,1210.0,340,30,0,98045.0,47.4711,-121.75200000000001,1630.0,15360
1250203335,14 May 2017,1050000.0,4,2.5,2920.0,7200.0,1.0,No,Thrice,Fair,8,1470.0,1450,97,2006,98144.0,47.5947,-122.288,3210.0,6825
8815400105,14 June 2017,500000.0,3,1.75,1620.0,4200.0,1.0,No,None,Excellent,7,830.0,790,73,0,98115.0,47.6743,-122.285,1580.0,5000
5315100737,14 May 2017,900000.0,6,2.75,2300.0,24773.0,1.5,No,None,Good,9,2300.0,0,68,1985,98040.0,47.5833,-122.242,2720.0,11740
3333002440,14 June 2017,327500.0,3,1.0,1070.0,7140.0,1.0,No,None,Fair,7,1070.0,0,29,0,98118.0,47.5427,-122.288,1390.0,2374
2130702205,15 April 2016,390000.0,3,1.75,1790.0,7123.0,1.0,No,None,Fair,7,1790.0,0,105,1995,98019.0,47.7429,-121.98100000000001,1660.0,8128
2159900060,15 January 2016,451101.0,2,1.5,1510.0,1962.0,2.0,No,None,Good,8,1510.0,0,33,0,98007.0,47.6214,-122.15299999999999,1510.0,2182
194000575,14 October 2017,455000.0,4,1.0,1340.0,5800.0,1.5,No,Twice,Fair,7,1340.0,0,104,0,98116.0,47.5658,-122.389,1900.0,5800
1531000140,14 July 2017,650000.0,4,2.5,3350.0,46748.0,2.0,No,None,Fair,10,3350.0,0,14,0,98010.0,47.3432,-122.025,3350.0,39683
2125049139,14 August 2017,895000.0,3,2.5,2500.0,7746.0,2.0,No,None,Good,10,1910.0,590,25,0,98112.0,47.6393,-122.311,2480.0,5099
3623500135,15 March 2016,800000.0,4,2.25,2350.0,10664.0,1.0,No,Once,Okay,7,1510.0,840,66,0,98040.0,47.5743,-122.238,2350.0,10140
7805460310,14 November 2017,703770.0,4,2.25,2550.0,12918.0,2.0,No,None,Fair,9,2550.0,0,31,0,98006.0,47.5623,-122.109,2550.0,11036
3021059244,14 August 2017,249950.0,3,1.75,1320.0,10454.0,1.0,No,None,Good,7,1320.0,0,50,0,98002.0,47.2844,-122.21600000000001,1680.0,10183
925049360,15 April 2016,512000.0,2,2.0,1270.0,3881.0,1.0,No,None,Good,6,610.0,660,92,0,98105.0,47.6694,-122.29799999999999,1370.0,5000
3286800260,15 May 2016,780000.0,5,2.5,3480.0,74052.0,1.0,No,None,Good,8,1980.0,1500,46,0,98027.0,47.4961,-122.06299999999999,2610.0,65775
4137010240,14 July 2017,336000.0,3,2.25,2820.0,11625.0,2.0,No,None,Fair,8,2820.0,0,32,0,98092.0,47.2621,-122.21799999999999,2290.0,8488
9368700341,14 August 2017,285000.0,3,2.0,2110.0,6900.0,1.5,No,None,Excellent,6,1220.0,890,63,0,98178.0,47.504,-122.26,1350.0,7683
3832310350,14 October 2017,229900.0,3,1.75,1100.0,7224.0,1.0,No,None,Fair,7,1100.0,0,37,0,98032.0,47.3717,-122.277,1700.0,8447
324000350,15 April 2016,667500.0,4,3.0,1920.0,4000.0,1.5,No,None,Good,8,1540.0,380,87,0,98116.0,47.5718,-122.385,1660.0,4000
9407101840,14 June 2017,378000.0,4,2.5,1890.0,12236.0,1.0,No,None,Fair,7,1230.0,660,40,0,98045.0,47.4491,-121.78,1390.0,11360
1422300140,14 September 2017,454000.0,3,2.5,2530.0,43733.0,2.0,No,None,Fair,8,1530.0,1000,27,0,98045.0,47.46,-121.708,1730.0,43548
6127011000,14 May 2017,537500.0,4,2.5,2550.0,4630.0,2.0,No,None,Fair,7,2550.0,0,13,0,98075.0,47.5928,-122.00399999999999,2550.0,5151
2624049117,14 September 2017,425000.0,3,1.0,1550.0,4160.0,1.5,No,None,Good,6,1550.0,0,92,0,98118.0,47.5387,-122.265,1590.0,5000
3295750550,14 November 2017,290000.0,3,2.0,1760.0,6600.0,1.0,No,None,Fair,7,1760.0,0,20,0,98030.0,47.3836,-122.184,2590.0,6600
7960100260,14 July 2017,349500.0,3,2.0,1270.0,3600.0,1.0,No,None,Fair,7,1270.0,0,55,0,98122.0,47.6099,-122.29700000000001,1660.0,3600
7625700012,14 December 2017,370000.0,3,2.75,1250.0,1655.0,2.0,No,None,Fair,7,830.0,420,12,0,98136.0,47.5554,-122.382,1520.0,3001
5418200295,15 March 2016,549500.0,3,1.75,1620.0,8438.0,1.0,No,None,Good,8,1620.0,0,57,0,98125.0,47.703,-122.281,2040.0,9450
7454000295,15 January 2016,245000.0,2,1.0,710.0,6322.0,1.0,No,None,Fair,6,710.0,0,76,0,98126.0,47.5165,-122.376,740.0,6720
8100000060,14 July 2017,208000.0,3,1.75,1070.0,7200.0,1.0,No,None,Fair,7,1070.0,0,24,0,98010.0,47.3134,-122.023,1480.0,7200
1310500550,14 December 2017,248000.0,4,2.25,2320.0,8760.0,1.0,No,None,Good,8,1160.0,1160,52,0,98032.0,47.3627,-122.285,1970.0,8690
9485950310,14 October 2017,610000.0,4,3.25,5450.0,37058.0,1.5,No,None,Excellent,9,5450.0,0,34,0,98042.0,47.351000000000006,-122.087,2800.0,35716
4213910030,15 April 2016,550000.0,4,2.5,1670.0,5116.0,2.0,No,None,Fair,8,1670.0,0,19,0,98155.0,47.7667,-122.33,1910.0,7210
1223089083,14 October 2017,750000.0,3,2.75,3010.0,206910.0,2.0,No,Twice,Fair,10,3010.0,0,17,0,98045.0,47.4881,-121.721,1580.0,120675
2143700861,14 October 2017,192000.0,2,1.75,1340.0,7380.0,1.0,No,None,Fair,6,1340.0,0,78,0,98055.0,47.4785,-122.229,1980.0,9600
5016003230,15 February 2016,169317.0,2,1.0,790.0,4000.0,1.0,No,Twice,Fair,7,790.0,0,110,0,98112.0,47.6248,-122.301,1700.0,4200
1338801019,14 July 2017,1129575.0,4,3.5,3400.0,3850.0,2.5,No,None,Fair,10,2790.0,610,10,0,98112.0,47.6258,-122.302,2030.0,4000
3592500565,14 October 2017,880000.0,2,1.0,1530.0,6350.0,1.5,No,None,Good,7,1530.0,0,95,0,98112.0,47.6325,-122.303,2640.0,6350
6414600070,14 June 2017,210000.0,1,1.0,930.0,7129.0,1.0,No,None,Fair,6,930.0,0,70,0,98133.0,47.7234,-122.333,1300.0,8075
8645500160,15 January 2016,180500.0,3,1.5,1540.0,9800.0,1.0,No,None,Fair,7,1010.0,530,45,0,98058.0,47.4676,-122.184,1600.0,8250
8651520240,14 July 2017,540000.0,4,2.0,1990.0,29078.0,2.0,No,None,Fair,9,1990.0,0,34,0,98074.0,47.6471,-122.057,2310.0,28353
9408300310,14 June 2017,520000.0,3,1.75,2300.0,35722.0,1.0,No,None,Fair,9,2300.0,0,34,0,98072.0,47.7455,-122.11200000000001,2600.0,34798
4202400135,14 June 2017,177500.0,3,1.5,1220.0,6000.0,1.0,No,None,Fair,7,1220.0,0,50,0,98055.0,47.4904,-122.22200000000001,1660.0,6000
7129300935,14 November 2017,415000.0,3,1.75,2380.0,5650.0,1.0,No,Twice,Good,8,1190.0,1190,62,0,98118.0,47.5119,-122.255,2350.0,6554
8143000310,14 September 2017,495000.0,4,2.5,2020.0,7200.0,1.0,No,None,Excellent,7,1010.0,1010,50,0,98034.0,47.7289,-122.20100000000001,1620.0,7275
6082400152,15 March 2016,325000.0,3,2.25,1890.0,9646.0,1.0,No,None,Fair,8,1890.0,0,52,0,98168.0,47.4838,-122.29899999999999,1580.0,9488
6838000520,15 February 2016,440000.0,2,1.75,1330.0,4903.0,1.0,No,None,Fair,7,1330.0,0,33,0,98052.0,47.6819,-122.161,1470.0,2735
4023500118,14 July 2017,411000.0,3,1.75,1490.0,9844.0,1.0,No,None,Good,7,1190.0,300,59,0,98155.0,47.7626,-122.29700000000001,1840.0,10150
8952900204,14 October 2017,810000.0,5,3.5,3550.0,9600.0,2.0,No,None,Fair,9,2550.0,1000,20,0,98118.0,47.5484,-122.26899999999999,2030.0,9600
7922800320,14 October 2017,561750.0,5,1.75,2040.0,8996.0,1.0,No,Twice,Good,7,1020.0,1020,56,0,98008.0,47.588,-122.118,1950.0,8270
9542000030,14 July 2017,835100.0,4,2.5,2380.0,12573.0,1.0,No,None,Good,9,2380.0,0,55,0,98005.0,47.5984,-122.176,2900.0,10700
3787000140,14 September 2017,450000.0,3,2.25,1780.0,9969.0,1.0,No,None,Fair,8,1450.0,330,33,0,98034.0,47.7286,-122.16799999999999,1950.0,7974
646910030,14 November 2017,238000.0,3,2.5,1650.0,2807.0,2.0,No,None,Fair,7,1650.0,0,14,0,98055.0,47.4328,-122.196,1460.0,1875
5515600075,14 December 2017,299000.0,3,1.0,1510.0,142803.0,1.0,No,None,Fair,7,1510.0,0,44,0,98001.0,47.3192,-122.287,1330.0,46609
1377300135,14 October 2017,570000.0,2,1.0,1100.0,6240.0,1.0,No,None,Good,7,1100.0,0,77,0,98199.0,47.6446,-122.40299999999999,1250.0,6240
5469501940,14 June 2017,340000.0,3,1.75,2190.0,12626.0,2.0,No,None,Good,8,2190.0,0,40,0,98042.0,47.3845,-122.154,3110.0,14592
9276200890,15 April 2016,450000.0,2,1.75,1760.0,2275.0,1.5,No,None,Fair,6,1040.0,720,106,0,98116.0,47.5803,-122.39299999999999,1380.0,3750
6385910260,14 September 2017,272750.0,4,1.5,1800.0,8786.0,1.0,No,None,Fair,7,1330.0,470,52,0,98146.0,47.4982,-122.345,1780.0,8664
5101402482,14 July 2017,520000.0,4,2.0,2000.0,6380.0,2.0,No,None,Good,6,1860.0,140,69,0,98115.0,47.6956,-122.303,1600.0,6380
9353300140,14 June 2017,284950.0,3,1.0,990.0,10723.0,1.0,No,None,Excellent,7,990.0,0,58,0,98059.0,47.4887,-122.133,1460.0,10723
5379801600,15 April 2016,255000.0,2,1.5,1480.0,9660.0,1.0,No,None,Fair,7,1480.0,0,69,0,98188.0,47.4577,-122.289,1990.0,9660
6082400260,14 November 2017,231500.0,2,1.0,1200.0,9488.0,1.0,No,None,Excellent,7,1200.0,0,77,0,98168.0,47.4832,-122.29899999999999,1200.0,9488
2025079033,14 December 2017,415000.0,1,2.0,3000.0,204732.0,2.5,No,Twice,Fair,8,3000.0,0,39,0,98014.0,47.6331,-121.945,2330.0,213008
6181430800,15 January 2016,330000.0,4,2.5,3504.0,6000.0,2.0,No,None,Fair,7,3504.0,0,12,0,98001.0,47.3012,-122.285,2790.0,5231
3649100473,14 May 2017,365000.0,3,1.5,1300.0,12240.0,1.0,No,None,Fair,7,1300.0,0,55,0,98028.0,47.736999999999995,-122.243,2040.0,9326
2011400791,14 October 2017,425000.0,4,2.0,1330.0,9188.0,1.5,No,None,Fair,7,1330.0,0,90,2004,98198.0,47.401,-122.319,1770.0,10419
7549802030,14 November 2017,400000.0,4,1.75,1850.0,6480.0,1.0,No,None,Good,7,1120.0,730,60,0,98108.0,47.5525,-122.31299999999999,1610.0,5040
1898200030,14 September 2017,335000.0,4,2.5,2240.0,9701.0,2.0,No,None,Fair,9,2240.0,0,29,0,98023.0,47.3086,-122.39200000000001,2240.0,9410
567000672,14 September 2017,342000.0,3,3.0,1260.0,1251.0,2.0,No,None,Fair,7,1040.0,220,15,0,98144.0,47.5943,-122.296,1780.0,7715
9126101740,14 December 2017,490000.0,8,5.0,2800.0,2580.0,2.0,No,None,Fair,8,1880.0,920,21,0,98122.0,47.6086,-122.303,1800.0,2580
5127001600,14 November 2017,331500.0,4,1.75,1820.0,14319.0,1.0,No,None,Good,7,1820.0,0,49,0,98059.0,47.4757,-122.148,1440.0,10018
1925069121,15 March 2016,960000.0,3,2.5,1730.0,4102.0,3.0,Yes,Four,Fair,8,1730.0,0,22,0,98074.0,47.645,-122.084,2340.0,16994
7511210310,14 July 2017,720500.0,4,2.5,3350.0,35298.0,2.0,No,None,Good,9,3350.0,0,33,0,98053.0,47.6506,-122.036,2620.0,35604
65000260,14 August 2017,830000.0,3,2.5,3370.0,6550.0,2.0,No,Twice,Good,8,2840.0,530,106,2001,98126.0,47.5442,-122.38,1500.0,6550
6372000060,14 May 2017,662990.0,3,1.75,1240.0,3600.0,1.5,No,None,Excellent,7,1240.0,0,92,0,98116.0,47.5797,-122.405,1660.0,3600
2005300140,15 March 2016,220000.0,4,2.0,2340.0,10507.0,1.5,No,None,Good,6,2340.0,0,59,0,98030.0,47.3578,-122.178,990.0,10507
5649600435,15 January 2016,349950.0,5,2.0,1880.0,4179.0,1.0,No,None,Fair,7,940.0,940,66,2000,98118.0,47.5536,-122.28299999999999,1350.0,5150
2249500059,15 January 2016,550000.0,3,2.0,1810.0,2159.0,1.0,No,None,Fair,7,1010.0,800,96,0,98109.0,47.6273,-122.345,1810.0,2159
1773100510,14 September 2017,396000.0,3,1.75,2340.0,5668.0,1.0,No,None,Good,6,1200.0,1140,77,0,98106.0,47.5588,-122.36399999999999,860.0,4800
9521100960,15 January 2016,635000.0,4,1.5,2820.0,4000.0,2.0,No,None,Fair,7,2820.0,0,107,0,98103.0,47.6638,-122.348,1470.0,1627
1785500132,14 November 2017,293000.0,3,1.0,1020.0,7650.0,1.0,No,None,Fair,7,1020.0,0,78,0,98133.0,47.7198,-122.352,1440.0,7650
8645530060,14 July 2017,339000.0,3,2.25,2090.0,10120.0,1.0,No,None,Good,7,1290.0,800,39,0,98058.0,47.4654,-122.17399999999999,1820.0,7983
7697920060,14 June 2017,285000.0,4,2.25,1830.0,8734.0,2.0,No,None,Good,7,1830.0,0,27,0,98030.0,47.3679,-122.179,1870.0,7212
9550202010,14 July 2017,775000.0,6,2.75,2980.0,5000.0,1.5,No,None,Fair,7,2480.0,500,102,0,98103.0,47.6684,-122.331,1470.0,5000
1821059264,14 June 2017,224000.0,4,1.5,1600.0,9289.0,1.0,No,None,Good,7,1600.0,0,59,0,98002.0,47.3107,-122.212,1540.0,9918
5700003985,14 October 2017,1129575.0,4,3.5,4440.0,8125.0,2.0,No,Thrice,Excellent,10,3140.0,1300,96,0,98144.0,47.5744,-122.28299999999999,3990.0,8505
2320069248,14 July 2017,165050.0,3,1.0,1200.0,8514.0,1.0,No,None,Fair,7,1200.0,0,59,0,98022.0,47.2043,-122.008,1210.0,8985
2658000335,14 October 2017,275000.0,3,1.25,1230.0,4500.0,1.5,No,None,Good,7,1230.0,0,105,0,98118.0,47.5301,-122.271,1310.0,5000
1702901557,14 September 2017,445000.0,5,3.0,2930.0,5500.0,1.0,No,None,Fair,7,1750.0,1180,67,0,98118.0,47.5572,-122.281,1400.0,5500
1774220350,15 April 2016,510000.0,3,2.25,2370.0,38639.0,1.0,No,None,Fair,8,1930.0,440,40,0,98077.0,47.771,-122.09899999999999,2900.0,37452
7355700171,14 June 2017,1129575.0,4,2.5,3040.0,7000.0,2.0,No,None,Fair,9,3040.0,0,17,0,98040.0,47.5934,-122.244,2320.0,17511
3971701922,14 October 2017,390000.0,3,1.5,1610.0,13500.0,1.0,No,None,Fair,7,1060.0,550,48,0,98155.0,47.7674,-122.31,1540.0,11479
3583300135,14 May 2017,460000.0,3,2.25,2350.0,10450.0,1.0,No,None,Fair,8,1390.0,960,41,0,98028.0,47.7433,-122.259,2250.0,10450
9542000075,15 March 2016,700000.0,3,1.75,2000.0,14733.0,1.0,No,None,Good,8,2000.0,0,60,0,98005.0,47.6001,-122.178,2620.0,14733
4055700955,14 June 2017,874150.0,4,3.5,3530.0,14406.0,2.0,No,Once,Fair,10,2570.0,960,31,0,98034.0,47.7073,-122.244,3170.0,15181
4022902505,14 July 2017,470000.0,3,2.25,2220.0,9800.0,2.0,No,None,Fair,8,2220.0,0,31,0,98155.0,47.7635,-122.286,2420.0,10232
8680100030,14 May 2017,374000.0,3,1.75,2000.0,9416.0,1.0,No,None,Good,6,2000.0,0,57,0,98033.0,47.696999999999996,-122.175,1440.0,9555
2923039017,14 July 2017,510000.0,2,1.75,1210.0,131115.0,1.5,No,None,Excellent,7,1210.0,0,68,0,98070.0,47.4599,-122.45,2020.0,185565
2767604247,14 July 2017,467000.0,2,2.5,1140.0,1181.0,3.0,No,None,Fair,8,1140.0,0,11,0,98107.0,47.6713,-122.383,1220.0,1189
5631500505,14 June 2017,576000.0,4,2.5,2440.0,28405.0,2.0,No,None,Fair,8,2440.0,0,16,0,98028.0,47.7386,-122.238,2480.0,11429
3356406510,14 May 2017,196440.0,3,2.0,1560.0,7352.0,1.0,No,None,Fair,6,1560.0,0,26,0,98001.0,47.2804,-122.251,1120.0,7950
7701990700,14 December 2017,825000.0,4,2.5,3210.0,18901.0,2.0,No,None,Fair,10,3210.0,0,25,0,98077.0,47.708999999999996,-122.073,3330.0,18901
8835200800,15 April 2016,281000.0,2,1.0,930.0,2600.0,1.0,No,None,Fair,7,930.0,0,37,0,98034.0,47.7242,-122.161,1370.0,3488
8902500118,14 August 2017,326000.0,3,2.5,1782.0,1577.0,3.0,No,None,Fair,7,1782.0,0,18,0,98125.0,47.7114,-122.301,1550.0,1744
2822079012,15 April 2016,340000.0,3,1.75,1740.0,46580.0,1.0,No,None,Good,7,1740.0,0,38,0,98010.0,47.3583,-121.927,1576.0,54685
9485950060,14 December 2017,440000.0,5,1.75,3690.0,36036.0,1.0,No,None,Fair,9,1890.0,1800,33,0,98042.0,47.3473,-122.085,2680.0,44131
424069264,14 May 2017,749000.0,4,2.5,2930.0,18199.0,2.0,No,None,Fair,9,2930.0,0,20,0,98075.0,47.5937,-122.04700000000001,2930.0,33976
3581000340,15 February 2016,340000.0,4,1.0,1230.0,8316.0,1.5,No,None,Fair,7,1230.0,0,55,0,98034.0,47.7269,-122.24,1490.0,8316
7625704005,14 May 2017,561000.0,3,2.0,2000.0,7000.0,2.0,No,None,Fair,7,2000.0,0,102,1986,98136.0,47.5452,-122.39299999999999,1840.0,7000
1545803240,14 October 2017,270000.0,3,2.25,1520.0,7930.0,1.0,No,None,Fair,7,1160.0,360,30,0,98038.0,47.3605,-122.04899999999999,1530.0,7930
8080400045,14 June 2017,600000.0,2,1.0,1040.0,3600.0,1.0,No,None,Good,7,1040.0,0,99,1980,98112.0,47.619,-122.311,2250.0,4800
8651402920,14 May 2017,219900.0,4,1.5,1120.0,5427.0,1.0,No,None,Fair,6,1120.0,0,49,2014,98042.0,47.3628,-122.087,1150.0,5304
3121069036,14 December 2017,617000.0,3,1.75,3020.0,360241.0,2.0,No,None,Fair,8,3020.0,0,26,0,98092.0,47.2662,-122.088,1890.0,209959
2540800390,14 September 2017,469000.0,3,2.25,1820.0,8446.0,2.0,No,None,Fair,8,1820.0,0,40,0,98034.0,47.7208,-122.236,1850.0,8437
